transaction_id,store_id,datetime,customer_id,item_id,quantity,price,total_amount,payment_mode,customer_type
TXN-405868,102,2026-02-12 11:40:06.082748,CUST-0159,61,1,4.76,4.76,Card,walk-in
TXN-614859,102,2025-10-27 15:00:06.083770,CUST-0033,38,1,4.45,4.45,Cash,walk-in
TXN-453849,102,2026-01-16 11:30:06.083770,CUST-0464,5,2,2.92,5.84,Card,walk-in
TXN-210120,102,2026-01-07 18:43:06.083770,CUST-0475,10,1,6.11,6.11,Cash,walk-in
TXN-976012,102,2025-12-20 08:34:06.084741,CUST-0157,1,2,5.53,11.06,Cash,walk-in
TXN-945860,103,2026-03-07 16:42:06.084741,CUST-0254,4,3,6.62,19.86,UPI,walk-in
TXN-138526,102,2025-11-11 13:02:06.085742,CUST-0145,76,3,4.61,13.83,Card,mobile-app
TXN-469620,102,2026-03-05 17:12:06.085742,CUST-0351,56,1,3.88,3.88,Cash,walk-in
TXN-817552,103,2026-03-25 08:47:06.085742,CUST-0487,73,2,5.9,11.8,Card,mobile-app
TXN-413456,102,2025-12-22 14:48:06.086781,CUST-0404,57,1,2.84,2.84,UPI,mobile-app
TXN-382090,101,2026-03-28 12:51:06.086781,CUST-0479,57,1,2.84,2.84,Cash,mobile-app
TXN-186859,101,2025-12-13 11:21:06.087782,CUST-0063,60,1,4.0,4.0,UPI,walk-in
TXN-647351,101,2025-10-20 18:21:06.087782,CUST-0265,32,1,5.33,5.33,Cash,mobile-app
TXN-624309,101,2025-11-10 11:54:06.088743,CUST-0112,70,1,4.21,4.21,Card,walk-in
TXN-461037,103,2026-02-15 19:11:06.088743,CUST-0219,40,1,6.33,6.33,UPI,walk-in
TXN-454826,102,2025-11-07 15:05:06.089745,CUST-0242,4,2,6.46,12.92,UPI,mobile-app
TXN-911333,101,2025-12-22 18:13:06.089745,CUST-0333,31,1,4.04,4.04,UPI,walk-in
TXN-658446,101,2026-01-09 14:36:06.089745,CUST-0423,15,1,4.95,4.95,UPI,walk-in
TXN-759948,102,2025-11-01 10:21:06.090745,CUST-0349,69,1,5.01,5.01,UPI,mobile-app
TXN-505248,103,2026-02-09 11:14:06.091742,CUST-0156,31,3,4.02,12.06,Cash,walk-in
TXN-830918,102,2025-12-22 11:11:06.091742,CUST-0228,10,1,5.8,5.8,Cash,mobile-app
TXN-644913,102,2025-11-08 11:42:06.092742,CUST-0328,12,2,4.06,8.12,UPI,mobile-app
TXN-930269,101,2025-10-19 19:10:06.092742,CUST-0164,28,2,3.65,7.3,Cash,mobile-app
TXN-649693,102,2026-02-10 16:20:06.093749,CUST-0182,6,2,4.22,8.44,UPI,mobile-app
TXN-938694,103,2025-11-24 16:16:06.094744,CUST-0438,47,2,4.79,9.58,Cash,mobile-app
TXN-947214,103,2025-10-19 14:51:06.094744,CUST-0113,19,1,3.03,3.03,UPI,mobile-app
TXN-570196,103,2025-11-11 08:45:06.095743,CUST-0286,52,1,3.56,3.56,Card,walk-in
TXN-893095,103,2025-11-05 14:33:06.095743,CUST-0083,30,1,4.79,4.79,Cash,mobile-app
TXN-840797,103,2026-03-08 15:11:06.096743,CUST-0117,74,1,4.55,4.55,Card,mobile-app
TXN-762125,102,2026-01-18 11:10:06.096743,CUST-0321,29,2,4.79,9.58,Card,mobile-app
TXN-127140,103,2026-01-05 09:17:06.097771,CUST-0261,67,3,2.46,7.38,UPI,walk-in
TXN-172801,102,2026-01-01 17:05:06.097771,CUST-0325,37,3,4.28,12.84,Cash,mobile-app
TXN-174178,102,2026-03-17 11:22:06.097771,CUST-0119,57,1,4.61,4.61,UPI,mobile-app
TXN-210370,103,2026-01-23 10:45:06.097771,CUST-0097,3,2,4.88,9.76,UPI,mobile-app
TXN-212773,101,2026-03-12 16:27:06.097771,CUST-0056,15,2,4.18,8.36,UPI,walk-in
TXN-751966,102,2026-01-05 18:39:06.097771,CUST-0108,56,2,4.32,8.64,Cash,walk-in
TXN-328223,102,2025-12-20 18:15:06.097771,CUST-0294,22,2,6.31,12.62,UPI,walk-in
TXN-764013,103,2025-11-01 12:43:06.097771,CUST-0328,73,2,5.14,10.28,Card,mobile-app
TXN-663775,102,2026-04-07 08:58:06.097771,CUST-0373,57,2,4.77,9.54,UPI,walk-in
TXN-608980,103,2026-03-28 09:14:06.097771,CUST-0442,37,1,4.95,4.95,Cash,walk-in
TXN-737518,102,2025-10-26 10:18:06.097771,CUST-0499,55,1,4.06,4.06,Card,walk-in
TXN-663487,103,2025-11-07 18:53:06.097771,CUST-0201,48,2,3.89,7.78,UPI,walk-in
TXN-273621,102,2025-12-14 16:23:06.097771,CUST-0106,61,1,5.13,5.13,Card,mobile-app
TXN-734865,101,2025-11-29 18:35:06.097771,CUST-0418,54,3,3.94,11.82,Card,walk-in
TXN-906534,101,2026-02-19 12:16:06.097771,CUST-0288,3,2,5.78,11.56,Cash,walk-in
TXN-891272,103,2026-01-19 11:40:06.097771,CUST-0106,56,2,2.65,5.3,Card,mobile-app
TXN-778760,101,2026-01-22 11:52:06.097771,CUST-0459,3,1,5.29,5.29,UPI,mobile-app
TXN-953478,103,2025-10-14 17:01:06.097771,CUST-0181,26,2,4.0,8.0,Card,mobile-app
TXN-383251,101,2025-11-06 17:01:06.097771,CUST-0238,32,1,3.94,3.94,UPI,walk-in
TXN-360571,103,2026-02-13 19:08:06.097771,CUST-0299,27,3,5.0,15.0,Cash,walk-in
TXN-890151,102,2025-12-26 12:50:06.097771,CUST-0275,56,1,3.43,3.43,Card,walk-in
TXN-723539,103,2025-11-18 16:46:06.097771,CUST-0076,8,2,4.03,8.06,UPI,walk-in
TXN-879331,103,2025-10-17 18:57:06.097771,CUST-0018,70,1,5.84,5.84,UPI,mobile-app
TXN-211392,101,2025-12-22 11:04:06.097771,CUST-0038,3,1,6.04,6.04,Card,mobile-app
TXN-254249,101,2025-11-30 12:46:06.097771,CUST-0317,67,2,2.1,4.2,UPI,mobile-app
TXN-313683,103,2025-11-28 09:23:06.097771,CUST-0374,40,3,6.21,18.63,Card,walk-in
TXN-881938,102,2025-12-24 13:12:06.097771,CUST-0053,15,2,3.77,7.54,Cash,mobile-app
TXN-290784,103,2025-10-30 16:56:06.097771,CUST-0009,11,3,4.4,13.2,Card,mobile-app
TXN-367991,101,2026-02-16 10:37:06.097771,CUST-0422,73,2,5.0,10.0,Card,walk-in
TXN-852632,102,2025-12-04 19:05:06.097771,CUST-0398,31,1,2.52,2.52,Card,walk-in
TXN-585300,101,2025-11-25 14:44:06.097771,CUST-0027,9,1,3.89,3.89,UPI,walk-in
TXN-474232,102,2026-02-04 14:46:06.097771,CUST-0022,64,2,3.45,6.9,Card,mobile-app
TXN-269799,101,2025-10-15 14:44:06.097771,CUST-0425,55,3,4.06,12.18,Cash,mobile-app
TXN-996960,101,2025-10-12 11:28:06.097771,CUST-0372,36,2,4.94,9.88,UPI,mobile-app
TXN-292704,103,2026-04-02 08:51:06.097771,CUST-0267,5,3,3.42,10.26,UPI,mobile-app
TXN-318752,103,2025-12-21 11:02:06.097771,CUST-0192,60,1,4.03,4.03,Card,mobile-app
TXN-623325,103,2025-12-12 12:49:06.097771,CUST-0167,24,1,4.62,4.62,Card,walk-in
TXN-421267,102,2025-11-08 14:22:06.097771,CUST-0068,12,2,4.55,9.1,Cash,mobile-app
TXN-307786,103,2026-03-03 10:54:06.097771,CUST-0029,14,2,4.5,9.0,Cash,mobile-app
TXN-883971,103,2026-01-06 18:50:06.097771,CUST-0393,11,1,4.4,4.4,UPI,mobile-app
TXN-719013,101,2026-03-09 09:00:06.097771,CUST-0106,12,1,5.39,5.39,Card,mobile-app
TXN-649131,102,2025-11-20 16:44:06.097771,CUST-0012,13,2,4.83,9.66,UPI,walk-in
TXN-620664,103,2026-01-05 10:52:06.113397,CUST-0271,35,1,5.09,5.09,Card,walk-in
TXN-979348,101,2026-01-15 13:04:06.113397,CUST-0190,57,2,3.45,6.9,UPI,walk-in
TXN-594047,103,2026-03-26 10:29:06.114469,CUST-0202,63,1,5.11,5.11,Card,walk-in
TXN-710634,101,2026-01-12 18:25:06.114746,CUST-0233,54,3,4.08,12.24,Card,mobile-app
TXN-896105,103,2025-11-24 08:31:06.114746,CUST-0145,6,2,5.26,10.52,Cash,walk-in
TXN-163780,101,2026-01-30 09:23:06.115750,CUST-0354,33,1,4.9,4.9,Cash,walk-in
TXN-908956,103,2026-03-13 12:36:06.115750,CUST-0102,25,2,5.71,11.42,Card,mobile-app
TXN-874561,101,2025-10-25 14:24:06.116749,CUST-0471,39,1,3.88,3.88,Card,walk-in
TXN-866707,101,2025-12-20 16:23:06.116749,CUST-0425,4,1,6.09,6.09,Cash,mobile-app
TXN-173946,101,2025-12-24 09:30:06.116749,CUST-0356,74,2,5.27,10.54,Card,mobile-app
TXN-795875,102,2025-10-25 09:03:06.117785,CUST-0079,21,2,4.27,8.54,Card,mobile-app
TXN-774765,103,2025-11-24 11:25:06.117785,CUST-0027,66,3,3.83,11.49,UPI,walk-in
TXN-537633,101,2025-12-24 18:51:06.117785,CUST-0238,2,1,5.54,5.54,Cash,walk-in
TXN-184139,103,2026-02-22 08:55:06.117785,CUST-0049,11,3,5.6,16.8,Cash,mobile-app
TXN-293839,103,2026-01-12 09:59:06.118785,CUST-0039,17,1,5.91,5.91,Card,mobile-app
TXN-442842,102,2025-11-15 11:25:06.118785,CUST-0352,11,3,5.68,17.04,Cash,mobile-app
TXN-687460,103,2026-01-27 08:21:06.118785,CUST-0194,68,2,4.36,8.72,Cash,mobile-app
TXN-670580,101,2026-04-03 11:24:06.119784,CUST-0084,27,2,4.6,9.2,UPI,mobile-app
TXN-825817,102,2025-12-02 12:35:06.119784,CUST-0385,29,2,5.66,11.32,Cash,mobile-app
TXN-147580,102,2025-10-10 09:42:06.119784,CUST-0052,2,1,5.27,5.27,UPI,walk-in
TXN-296440,102,2026-03-04 11:12:06.120784,CUST-0372,75,1,5.01,5.01,Cash,mobile-app
TXN-355949,101,2026-02-26 10:05:06.120784,CUST-0486,35,2,5.9,11.8,Cash,mobile-app
TXN-115846,102,2026-03-18 09:19:06.120784,CUST-0297,19,1,2.66,2.66,Cash,walk-in
TXN-370981,102,2025-11-07 09:25:06.121769,CUST-0475,35,1,6.61,6.61,Cash,walk-in
TXN-876088,101,2025-11-06 11:48:06.121769,CUST-0379,16,2,5.93,11.86,UPI,walk-in
TXN-562079,102,2026-03-28 12:13:06.121769,CUST-0332,54,2,2.89,5.78,UPI,mobile-app
TXN-527852,101,2026-01-06 09:11:06.122775,CUST-0316,69,1,4.92,4.92,Cash,walk-in
TXN-394745,102,2025-12-24 16:30:06.122775,CUST-0122,72,1,4.18,4.18,Card,mobile-app
TXN-838015,102,2025-10-14 18:50:06.122775,CUST-0209,45,1,4.44,4.44,Card,walk-in
TXN-462445,101,2026-03-27 13:07:06.123769,CUST-0029,23,1,4.91,4.91,Card,walk-in
TXN-274566,101,2026-02-10 09:09:06.123769,CUST-0081,3,2,6.28,12.56,Card,walk-in
TXN-124695,101,2025-10-15 17:04:06.123769,CUST-0453,25,1,5.62,5.62,Cash,walk-in
TXN-685794,101,2025-11-12 12:38:06.124750,CUST-0246,68,2,5.53,11.06,UPI,walk-in
TXN-612902,103,2026-01-23 10:59:06.124750,CUST-0088,69,1,4.65,4.65,Card,walk-in
TXN-313018,101,2026-01-24 11:58:06.124750,CUST-0484,47,3,5.55,16.65,UPI,walk-in
TXN-790217,102,2025-10-29 19:07:06.125748,CUST-0147,32,1,4.17,4.17,Card,mobile-app
TXN-110618,102,2025-11-17 14:20:06.125748,CUST-0418,70,1,4.69,4.69,Card,walk-in
TXN-813834,102,2025-10-10 10:20:06.126748,CUST-0197,36,1,5.67,5.67,Cash,mobile-app
TXN-638248,101,2025-11-13 16:57:06.126748,CUST-0033,70,1,4.28,4.28,UPI,walk-in
TXN-272934,101,2026-01-25 11:16:06.126748,CUST-0054,66,3,5.2,15.6,Card,walk-in
TXN-770328,101,2026-01-02 10:05:06.127747,CUST-0250,33,3,4.46,13.38,Cash,mobile-app
TXN-852603,101,2026-03-20 08:53:06.127747,CUST-0268,43,1,3.53,3.53,Cash,walk-in
TXN-777932,102,2026-02-12 13:11:06.128750,CUST-0350,29,2,4.38,8.76,UPI,mobile-app
TXN-990467,101,2026-02-09 18:19:06.128750,CUST-0172,66,1,4.14,4.14,UPI,walk-in
TXN-120852,103,2025-11-15 09:17:06.129750,CUST-0061,59,1,3.97,3.97,Cash,walk-in
TXN-381906,103,2026-03-14 11:06:06.130751,CUST-0283,8,2,5.5,11.0,UPI,mobile-app
TXN-501863,101,2025-10-23 16:45:06.131642,CUST-0263,16,3,6.34,19.02,UPI,walk-in
TXN-198693,103,2025-12-30 08:27:06.131642,CUST-0028,12,3,4.82,14.46,Card,mobile-app
TXN-390329,102,2026-03-26 14:47:06.133645,CUST-0487,66,1,5.64,5.64,Card,walk-in
TXN-131867,103,2025-11-01 08:55:06.134643,CUST-0263,6,2,4.2,8.4,UPI,mobile-app
TXN-962382,101,2026-03-22 10:41:06.134643,CUST-0330,38,1,5.29,5.29,UPI,mobile-app
TXN-284060,101,2025-10-30 09:49:06.135642,CUST-0315,35,2,5.74,11.48,Card,walk-in
TXN-232779,101,2025-11-17 19:04:06.135642,CUST-0252,75,2,4.99,9.98,Card,mobile-app
TXN-337823,102,2026-03-29 12:55:06.135642,CUST-0056,25,2,4.16,8.32,Card,mobile-app
TXN-460627,101,2025-11-04 16:13:06.136642,CUST-0363,37,1,5.48,5.48,UPI,mobile-app
TXN-941608,102,2026-01-19 12:32:06.136642,CUST-0030,19,3,2.74,8.22,Cash,mobile-app
TXN-507343,102,2026-02-01 10:56:06.137644,CUST-0181,32,3,4.02,12.06,Cash,walk-in
TXN-291878,103,2025-10-12 19:00:06.137644,CUST-0175,38,2,4.7,9.4,UPI,walk-in
TXN-163026,101,2025-12-23 08:30:06.137644,CUST-0226,43,1,3.71,3.71,UPI,walk-in
TXN-413115,102,2026-03-11 16:37:06.137644,CUST-0090,27,3,5.23,15.69,UPI,walk-in
TXN-407662,103,2025-12-25 13:11:06.138641,CUST-0207,12,2,4.68,9.36,Cash,mobile-app
TXN-487648,102,2025-11-01 09:20:06.138641,CUST-0459,54,2,3.13,6.26,UPI,walk-in
TXN-361694,102,2025-11-23 10:27:06.139642,CUST-0206,7,3,5.69,17.07,Card,mobile-app
TXN-370774,101,2026-03-16 12:11:06.139642,CUST-0339,77,1,5.21,5.21,Card,walk-in
TXN-844505,102,2025-10-18 16:52:06.139642,CUST-0006,70,3,4.65,13.95,Card,walk-in
TXN-835183,101,2026-04-07 12:59:06.139642,CUST-0380,72,1,4.3,4.3,UPI,mobile-app
TXN-759044,103,2025-10-29 14:59:06.140641,CUST-0275,69,1,5.53,5.53,Cash,mobile-app
TXN-165939,103,2025-11-02 16:30:06.141642,CUST-0363,69,1,6.19,6.19,Card,mobile-app
TXN-105521,102,2026-01-29 09:52:06.141642,CUST-0087,54,1,4.74,4.74,UPI,walk-in
TXN-296792,102,2026-01-08 09:31:06.141642,CUST-0360,63,1,3.63,3.63,Card,mobile-app
TXN-682284,102,2025-10-21 09:57:06.142641,CUST-0156,29,3,4.56,13.68,Card,walk-in
TXN-761957,103,2026-03-02 14:49:06.142641,CUST-0187,49,2,5.2,10.4,Card,walk-in
TXN-900725,102,2025-11-22 09:22:06.142641,CUST-0088,42,1,5.85,5.85,UPI,walk-in
TXN-332533,103,2026-03-18 16:39:06.143643,CUST-0061,19,2,2.81,5.62,Cash,mobile-app
TXN-468825,103,2025-12-14 10:37:06.143643,CUST-0013,46,3,4.71,14.13,UPI,mobile-app
TXN-431141,101,2025-11-23 09:09:06.144642,CUST-0092,74,3,4.72,14.16,Cash,walk-in
TXN-778228,102,2026-02-15 18:18:06.144642,CUST-0157,30,3,4.3,12.9,UPI,walk-in
TXN-571168,101,2025-11-13 14:30:06.144642,CUST-0122,70,1,5.89,5.89,Cash,walk-in
TXN-456351,102,2026-03-02 12:22:06.145642,CUST-0185,53,1,4.26,4.26,Card,walk-in
TXN-301465,103,2026-02-26 18:47:06.145642,CUST-0245,27,1,5.69,5.69,UPI,mobile-app
TXN-671181,102,2026-02-13 18:32:06.145642,CUST-0331,38,1,5.41,5.41,Card,mobile-app
TXN-991377,102,2025-10-11 15:06:06.146680,CUST-0500,26,2,3.5,7.0,Cash,walk-in
TXN-941592,103,2025-11-18 10:45:06.146680,CUST-0150,22,1,4.8,4.8,Card,walk-in
TXN-729056,102,2026-04-04 18:48:06.146680,CUST-0284,25,3,5.67,17.01,Cash,walk-in
TXN-977587,101,2026-03-25 11:34:06.147678,CUST-0148,46,2,4.29,8.58,Cash,mobile-app
TXN-991698,103,2026-02-02 11:08:06.147820,CUST-0034,55,3,3.48,10.44,Cash,mobile-app
TXN-404017,103,2026-02-02 12:44:06.147820,CUST-0408,18,3,5.92,17.76,UPI,mobile-app
TXN-583480,102,2026-02-13 11:57:06.147820,CUST-0280,10,3,5.87,17.61,Cash,walk-in
TXN-455678,101,2025-12-04 08:42:06.147820,CUST-0331,49,2,5.04,10.08,UPI,walk-in
TXN-374137,102,2025-10-28 11:54:06.147820,CUST-0168,5,1,4.21,4.21,Cash,walk-in
TXN-486300,103,2026-01-20 09:38:06.147820,CUST-0273,14,1,6.13,6.13,Card,mobile-app
TXN-914352,101,2025-11-06 11:02:06.147820,CUST-0442,13,2,4.72,9.44,UPI,mobile-app
TXN-874472,102,2026-03-09 18:48:06.147820,CUST-0132,58,2,4.57,9.14,UPI,walk-in
TXN-398967,102,2025-10-28 19:07:06.147820,CUST-0214,37,2,6.06,12.12,UPI,walk-in
TXN-186018,102,2025-10-17 13:01:06.147820,CUST-0443,72,1,5.16,5.16,UPI,mobile-app
TXN-704403,102,2026-03-08 12:58:06.147820,CUST-0366,5,1,3.1,3.1,UPI,walk-in
TXN-368607,102,2026-03-15 17:11:06.147820,CUST-0332,1,1,4.69,4.69,UPI,walk-in
TXN-212426,101,2025-12-31 18:59:06.147820,CUST-0357,20,1,4.93,4.93,Cash,walk-in
TXN-869314,102,2025-11-28 11:29:06.147820,CUST-0268,3,2,5.5,11.0,UPI,mobile-app
TXN-497971,102,2025-10-16 11:58:06.147820,CUST-0479,45,2,5.62,11.24,UPI,mobile-app
TXN-602934,103,2026-02-08 16:58:06.147820,CUST-0161,50,1,4.65,4.65,Card,mobile-app
TXN-667602,103,2026-01-07 08:14:06.147820,CUST-0473,46,2,4.85,9.7,Cash,walk-in
TXN-152244,102,2025-12-07 16:19:06.147820,CUST-0372,66,1,4.63,4.63,Cash,mobile-app
TXN-624852,102,2026-03-21 09:09:06.147820,CUST-0002,8,1,5.42,5.42,Cash,walk-in
TXN-126239,101,2025-12-11 08:46:06.147820,CUST-0209,3,3,5.34,16.02,UPI,mobile-app
TXN-415519,102,2025-10-18 16:41:06.147820,CUST-0287,22,2,5.06,10.12,Card,walk-in
TXN-449774,103,2025-12-23 12:41:06.147820,CUST-0126,59,1,5.52,5.52,UPI,mobile-app
TXN-508455,103,2026-02-16 12:03:06.147820,CUST-0168,50,3,4.42,13.26,Card,mobile-app
TXN-791794,103,2026-02-21 12:27:06.147820,CUST-0237,7,1,6.2,6.2,UPI,walk-in
TXN-117701,103,2025-10-23 16:47:06.147820,CUST-0093,65,3,5.28,15.84,Cash,mobile-app
TXN-127556,103,2025-11-27 18:29:06.147820,CUST-0219,37,1,6.1,6.1,Card,mobile-app
TXN-705493,102,2025-12-27 09:50:06.147820,CUST-0065,10,1,5.45,5.45,Card,walk-in
TXN-394822,103,2026-03-18 09:44:06.147820,CUST-0046,7,3,5.88,17.64,Cash,walk-in
TXN-898743,102,2026-01-17 14:21:06.147820,CUST-0399,59,1,5.4,5.4,Cash,mobile-app
TXN-314554,101,2025-11-06 09:25:06.147820,CUST-0472,37,1,5.5,5.5,UPI,mobile-app
TXN-368157,103,2026-02-14 11:06:06.147820,CUST-0189,29,1,5.09,5.09,UPI,mobile-app
TXN-733448,101,2025-12-21 18:37:06.147820,CUST-0415,37,3,4.43,13.29,UPI,mobile-app
TXN-169471,102,2025-12-21 09:33:06.147820,CUST-0496,25,3,5.74,17.22,Card,mobile-app
TXN-232933,101,2025-11-28 16:53:06.147820,CUST-0177,43,2,5.11,10.22,UPI,walk-in
TXN-101821,103,2026-03-30 10:09:06.147820,CUST-0146,9,3,5.21,15.63,UPI,mobile-app
TXN-606942,101,2026-03-03 16:55:06.147820,CUST-0081,21,1,4.16,4.16,UPI,mobile-app
TXN-787290,102,2026-03-21 09:28:06.147820,CUST-0345,35,1,5.31,5.31,Cash,walk-in
TXN-927921,101,2026-01-01 09:26:06.147820,CUST-0351,50,2,3.75,7.5,Card,walk-in
TXN-709848,103,2026-01-07 12:39:06.147820,CUST-0225,57,1,3.84,3.84,Card,mobile-app
TXN-842154,103,2025-10-20 16:33:06.147820,CUST-0222,54,1,4.67,4.67,Card,walk-in
TXN-291001,103,2025-12-08 18:44:06.147820,CUST-0317,10,1,4.93,4.93,Card,walk-in
TXN-488457,101,2025-12-23 12:18:06.147820,CUST-0283,59,1,4.76,4.76,Cash,walk-in
TXN-214111,103,2025-10-18 08:27:06.147820,CUST-0266,13,2,5.17,10.34,Card,mobile-app
TXN-323102,103,2026-04-03 18:35:06.147820,CUST-0327,53,1,3.58,3.58,UPI,mobile-app
TXN-210704,102,2025-10-31 15:03:06.147820,CUST-0151,48,1,3.96,3.96,Cash,mobile-app
TXN-155414,103,2025-11-11 14:38:06.147820,CUST-0054,66,2,4.47,8.94,Card,mobile-app
TXN-365202,102,2026-03-22 11:01:06.163484,CUST-0060,7,1,5.73,5.73,Card,mobile-app
TXN-933201,101,2026-03-12 17:09:06.163484,CUST-0007,54,1,3.12,3.12,Cash,walk-in
TXN-896580,102,2025-10-21 12:45:06.163484,CUST-0461,55,2,3.09,6.18,Cash,mobile-app
TXN-873187,102,2026-02-16 15:09:06.164489,CUST-0132,22,2,4.81,9.62,Card,walk-in
TXN-969903,102,2026-03-05 18:26:06.164489,CUST-0296,12,1,4.81,4.81,UPI,walk-in
TXN-184716,101,2026-01-30 14:27:06.165489,CUST-0202,10,2,5.44,10.88,Cash,mobile-app
TXN-344002,103,2025-10-14 19:04:06.165489,CUST-0488,75,1,4.37,4.37,Cash,mobile-app
TXN-284735,101,2026-03-13 09:31:06.166394,CUST-0069,13,2,4.33,8.66,Cash,walk-in
TXN-657773,102,2026-02-17 08:21:06.166394,CUST-0257,6,3,5.45,16.35,Cash,walk-in
TXN-599648,102,2025-11-29 14:21:06.166394,CUST-0004,20,1,3.91,3.91,Card,walk-in
TXN-477738,101,2025-11-08 12:17:06.166394,CUST-0324,16,1,6.07,6.07,Cash,mobile-app
TXN-644722,103,2025-12-27 14:37:06.166394,CUST-0169,37,3,5.19,15.57,UPI,mobile-app
TXN-758727,101,2026-03-11 09:35:06.166394,CUST-0051,46,1,4.44,4.44,Card,walk-in
TXN-633327,102,2025-11-27 11:22:06.166394,CUST-0437,67,1,3.75,3.75,Card,walk-in
TXN-593610,103,2025-12-10 10:58:06.166394,CUST-0244,18,2,6.11,12.22,UPI,mobile-app
TXN-720698,101,2025-12-04 18:37:06.166394,CUST-0048,34,2,6.4,12.8,Cash,mobile-app
TXN-516860,102,2026-01-24 09:44:06.166394,CUST-0230,31,3,3.59,10.77,UPI,mobile-app
TXN-298612,102,2025-10-18 08:30:06.166394,CUST-0450,25,3,4.32,12.96,UPI,walk-in
TXN-992118,103,2026-03-31 19:05:06.166394,CUST-0183,77,2,3.67,7.34,Cash,mobile-app
TXN-234647,102,2026-02-25 12:02:06.166394,CUST-0462,6,1,5.4,5.4,Card,mobile-app
TXN-985997,101,2025-11-18 10:08:06.166394,CUST-0018,3,1,4.49,4.49,Card,walk-in
TXN-570585,103,2025-11-29 11:07:06.166394,CUST-0388,25,1,4.45,4.45,Card,walk-in
TXN-728375,102,2026-03-12 11:17:06.166394,CUST-0498,27,1,5.5,5.5,Cash,mobile-app
TXN-984134,103,2026-02-10 12:42:06.166394,CUST-0096,24,3,4.95,14.85,Cash,mobile-app
TXN-500591,101,2026-01-29 14:22:06.166394,CUST-0299,47,1,5.73,5.73,UPI,mobile-app
TXN-381299,101,2025-11-21 18:18:06.166394,CUST-0464,42,2,5.1,10.2,UPI,mobile-app
TXN-981306,101,2026-02-24 09:07:06.166394,CUST-0500,23,1,5.13,5.13,UPI,walk-in
TXN-711693,103,2026-01-16 08:46:06.166394,CUST-0247,47,1,4.61,4.61,UPI,walk-in
TXN-452226,102,2026-03-20 12:03:06.166394,CUST-0290,73,1,6.28,6.28,UPI,mobile-app
TXN-527730,102,2026-03-20 10:18:06.166394,CUST-0492,54,2,3.25,6.5,UPI,mobile-app
TXN-565538,101,2026-02-27 14:43:06.166394,CUST-0275,50,1,3.42,3.42,Card,walk-in
TXN-265716,103,2026-01-30 15:06:06.166394,CUST-0184,12,2,3.8,7.6,Card,mobile-app
TXN-970339,101,2026-03-05 09:31:06.166394,CUST-0121,2,2,4.79,9.58,Cash,walk-in
TXN-599467,103,2026-01-08 12:14:06.166394,CUST-0147,57,2,4.68,9.36,UPI,walk-in
TXN-743203,103,2026-02-16 12:33:06.166394,CUST-0205,15,1,3.59,3.59,Cash,walk-in
TXN-647175,102,2026-01-25 14:24:06.166394,CUST-0121,67,1,2.86,2.86,UPI,mobile-app
TXN-428229,103,2026-01-12 14:41:06.166394,CUST-0288,20,1,4.86,4.86,UPI,walk-in
TXN-505516,103,2026-01-17 09:55:06.166394,CUST-0399,15,1,4.09,4.09,UPI,mobile-app
TXN-293329,102,2026-01-31 08:37:06.166394,CUST-0372,9,1,3.96,3.96,UPI,walk-in
TXN-134784,102,2026-01-05 08:49:06.166394,CUST-0411,64,2,3.79,7.58,Cash,mobile-app
TXN-132836,101,2026-01-02 13:01:06.166394,CUST-0465,1,3,5.37,16.11,Cash,mobile-app
TXN-748529,103,2026-01-19 08:15:06.166394,CUST-0163,5,3,2.87,8.61,Card,walk-in
TXN-870212,103,2026-03-10 11:07:06.166394,CUST-0387,49,2,5.89,11.78,UPI,mobile-app
TXN-820345,101,2025-10-22 09:01:06.166394,CUST-0468,11,2,4.3,8.6,UPI,mobile-app
TXN-555712,102,2026-01-12 12:48:06.166394,CUST-0440,3,3,4.84,14.52,Card,mobile-app
TXN-255470,101,2025-11-23 10:18:06.166394,CUST-0383,58,1,3.02,3.02,UPI,mobile-app
TXN-834718,102,2025-11-24 08:21:06.166394,CUST-0309,24,2,5.51,11.02,UPI,walk-in
TXN-247168,102,2026-02-11 10:57:06.166394,CUST-0185,7,1,5.58,5.58,UPI,mobile-app
TXN-716814,102,2026-03-11 18:54:06.166394,CUST-0035,46,1,5.88,5.88,Card,walk-in
TXN-884047,102,2025-10-13 16:16:06.166394,CUST-0160,39,2,5.1,10.2,Cash,walk-in
TXN-229330,101,2026-01-28 14:55:06.166394,CUST-0174,49,1,5.91,5.91,Card,mobile-app
TXN-558988,102,2025-11-26 10:47:06.181633,CUST-0186,3,1,5.21,5.21,Cash,mobile-app
TXN-761837,102,2026-03-01 10:58:06.181633,CUST-0187,58,1,4.24,4.24,UPI,mobile-app
TXN-584081,101,2026-01-21 18:23:06.181633,CUST-0149,50,1,4.11,4.11,Cash,walk-in
TXN-396315,103,2026-01-15 10:31:06.182664,CUST-0125,44,3,5.08,15.24,Cash,walk-in
TXN-790023,101,2026-01-10 09:59:06.182664,CUST-0046,65,3,3.78,11.34,UPI,walk-in
TXN-754034,102,2025-12-02 17:01:06.182664,CUST-0154,59,1,5.55,5.55,Cash,mobile-app
TXN-660655,103,2025-12-26 10:46:06.183634,CUST-0432,53,1,4.53,4.53,Cash,walk-in
TXN-625859,103,2025-12-05 16:36:06.183634,CUST-0076,19,1,4.16,4.16,Cash,mobile-app
